Season,Name,Team,PA,O-Swing%,Swing%,Pull%,CStr%,CSW%,BB%+,K%+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Hard%+,OBP+,NameASCII,PlayerId,MLBAMID
2021,"Isan Díaz","MIA",277,0.2825,0.4355,0.4059,0.1776,0.3121,133.62895952600766,118.16730499055559,66.97147869858149,51.471361357594844,86.95775706420724,91.02935588705918,108.76538436850302,94.8758651467691,50.40418006901079,100.86991111403138,96.63296816647066,89.95667752981676,"Isan Diaz",17922,656371
2003,"Eric Owens","ANA",257,0.257,0.4829,0.4118,0.188,0.2503,47.10749025493654,59.459817985425744,71.65016889611749,23.224417214575706,100.20211047025107,110.98746796168028,115.98026727530242,73.68653743743448,17.040808832040096,92.13345977806505,64.15468995946877,89.95593489617202,"Eric Owens",534,120140
2016,"Alejandro De Aza","NYM",267,0.2704,0.4295,0.3964,0.1895,0.2907,112.68977733534184,122.31071223196501,75.3521961905861,69.9784193679072,85.09119212987538,132.2531686313045,76.42199839407536,110.83127202723091,75.61960659475784,101.58526761432832,136.42249170786604,89.95220146926769,"Alejandro De Aza",3371,457477
2016,"Jeff Francoeur","- - -",331,0.4475,0.5666,0.4027,0.122,0.2945,69.92370516199654,132.53038808658573,88.83213966430368,75.06914075866682,109.40296139150678,87.8725600371757,108.85172312243854,95.94542962978832,75.96969736241228,103.19065368082529,91.63513956377457,89.94530057576955,"Jeff Francoeur",4792,425796
2013,"Josh Harrison","PIT",95,0.3889,0.5369,0.325,0.1761,0.2557,26.341241488846162,55.479625458628924,102.0986484657711,111.3084239987149,84.50472396304953,87.66780052373582,103.53735528205308,103.06632076992628,112.12731889111727,84.45441272216719,110.94163951077067,89.94274131648476,"Josh Harrison",8202,543281
2004,"Orlando Cabrera","- - -",673,0.2357,0.4656,0.435,0.1793,0.2404,65.22195115086389,49.082574308001725,88.01085610481636,72.3762122861708,90.72656403644157,91.98305735575272,101.11710572842323,103.12324592127078,41.65882676043026,99.92959886933772,87.45149885115914,89.94074608293063,"Orlando Cabrera",766,111851
2014,"Jon Singleton","HOU",362,0.2675,0.4294,0.4746,0.1678,0.3184,179.02964199274612,187.76986246682318,85.75741856937363,121.96486816515628,79.7810159288854,68.06527935535584,89.6689084631395,131.8209524519742,167.03939504938614,114.04053814068166,101.458166200403,89.92827866763479,"Jon Singleton",10441,572138
2019,"Roman Quinn","PHI",122,0.2561,0.4254,0.4533,0.2027,0.3229,111.01779816444409,127.49721966980492,83.21564392709445,84.08875052768855,90.37286196452109,75.53189468669021,110.95185238128364,101.74306059013256,117.42932632818493,111.85157727307316,82.18277143616626,89.92370045792228,"Roman Quinn",13546,596451
2020,"Marwin Gonzalez","MIN",199,0.2996,0.4277,0.4203,0.182,0.2681,94.39503916963845,86.7243395700755,77.25214276952211,63.32837210058423,82.60996081658362,98.67004886481445,95.85249546662592,105.7208139748212,65.75970928866515,101.75376412557429,80.12309254561211,89.92257259746411,"Marwin Gonzalez",5497,503556
2014,"Elian Herrera","MIL",140,0.3746,0.5186,0.297,0.1476,0.2621,27.37961231801091,128.56113922020006,86.15006537688295,47.91474909207749,121.90781908828119,101.27468360987062,99.66885709610705,99.65063896080298,0,75.31522788133951,82.49834725531568,89.92018750802205,"Elian Herrera",5432,467070
2021,"Ernie Clement","CLE",133,0.3548,0.4796,0.3238,0.2172,0.2941,62.0989329495285,62.44493158665219,81.5051470700966,63.27998161892293,86.605522236596,121.85730306393414,87.20738504418972,102.54611279402816,57.95748528869088,80.40402702591892,68.09170768754754,89.91507450751705,"Ernie Clement",20352,676391
2006,"Brad Wilkerson","TEX",365,0.2027,0.4393,0.4115,0.1767,0.3168,122.33133805586702,196.8901235927814,96.36667514665073,123.11935532873113,95.59362809021869,77.34396580325858,80.9429412566247,134.72495517915874,137.82129804119353,101.58650258071869,108.73782909104916,89.91088708056127,"Brad Wilkerson",804,150415
2011,"Wilson Valdez","PHI",300,0.3465,0.5039,0.3527,0.1685,0.2444,71.26068364232039,74.57569310113293,84.48179860764886,63.50957617197535,96.146710842665,113.58243076424262,142.61068703731289,39.979341708721975,31.935139802599693,89.23844324524953,74.1492923157406,89.90577055183782,"Wilson Valdez",1863,407832
2002,"Aaron Rowand","CHW",331,0.2362,0.5221,0.4595,0.1343,0.2444,43.05786771493942,100.40866645003668,92.68273965379257,84.3753312409648,99.96136539904587,87.31566777086638,120.19448093101921,83.80831931593899,88.54435514790401,104.82738166810005,109.85827428461157,89.90417597332228,"Aaron Rowand",254,400023
2002,"Rich Aurilia","SFG",589,0.1449,0.4625,0.441,0.168,0.2487,67.31850959376962,93.5091069364731,97.55414901163721,99.34136482460005,94.31867025351671,90.00280781347891,74.4669892015302,138.11815688233816,63.58682349940843,103.37660926537933,88.64388910958863,89.90247633178011,"Rich Aurilia",1106,110383
2004,"Josh Phelps","- - -",401,0.2556,0.4763,0.4014,0.1761,0.3072,64.55841804084181,141.8185909231815,103.64771442616774,121.82456154914223,96.75144866608915,98.57014217153582,121.42643649736672,75.24514717775239,199.32938186829563,90.35479419580096,110.83331675136267,89.89596409372967,"Josh Phelps",1318,150482
2021,"Manny Piña","MIL",208,0.2848,0.4295,0.4685,0.1848,0.2821,115.14916225803782,81.91708695104079,104.41108956288517,145.8355223881635,54.85027755892682,66.83973659618331,90.10150175501501,130.680236675759,139.7233521621804,116.43947389781223,93.60458458078625,89.89260585273901,"Manny Pina",2829,444489
2010,"Allen Craig","STL",124,0.3168,0.4868,0.4045,0.1603,0.2645,82.14355265868043,113.64137258171108,99.87565396846534,110.45866871721415,93.52315059393509,121.89807563009252,86.93234964520168,104.53385131146979,118.56421984680728,103.22525795098716,122.33135232351388,89.88700368508779,"Allen Craig",3433,501800
2013,"Daniel Descalso","STL",358,0.3,0.4812,0.4874,0.1692,0.2533,76.88993765337254,82.44458378160711,91.3077342866557,89.58970683081685,90.52306068094278,84.29596211430736,105.65036264137615,102.36933814385519,51.68989860040142,126.6464392728067,96.12271996861107,89.88643930892766,"Daniel Descalso",8392,518614
2006,"Brad Ausmus","HOU",502,0.1753,0.4279,0.2605,0.1827,0.2396,100.92551236418832,86.09550920159444,64.41162851867578,32.18515381422918,88.7586971763713,94.49674217089627,123.74437439584767,75.48131224577465,17.43765458535913,63.91730932684154,57.504928040205094,89.88083245874938,"Brad Ausmus",546,110385
2014,"Will Venable","SDP",448,0.3221,0.4705,0.4539,0.1622,0.2791,94.11741886044939,119.41008561687576,82.20144383186542,72.58022361914715,93.33409248262305,89.96393714469289,106.55156995764227,97.57458414711003,85.09611974475037,115.10347024842078,81.13061144345781,89.87977385760438,"Will Venable",211,461416
2010,"Bengie Molina","- - -",416,0.346,0.4972,0.3305,0.1667,0.2273,66.32578273083224,45.41019592505518,79.48507645942378,51.57512472104777,86.51613742884207,91.39476675847422,80.47778636751227,126.70904946131859,31.46381487307059,83.50967892307428,82.58023057018468,89.87777955774968,"Bengie Molina",24,134260
2019,"Brandon Dixon","DET",420,0.3642,0.519,0.3629,0.1465,0.3183,58.81058980106681,141.62046557290427,98.79334537579359,100.18554492008911,112.58364575639214,110.6694703012507,85.92196116633467,110.07700882771016,94.15463240902146,87.74838716928518,108.99567852013628,89.85781952986895,"Brandon Dixon",15214,641525
2005,"Wily Mo Peña","CIN",335,0.3347,0.5119,0.4184,0.1284,0.3296,67.95604757153282,214.94552424959815,115.02676060035726,149.4329782293999,113.51120713587176,99.55710197220382,107.89009969897134,90.45680385644155,283.8671430304126,97.18962832533178,125.8205396179691,89.85748584333194,"Wily Mo Pena",344,276377
2006,"Freddie Bynum","CHC",148,0.203,0.449,0.383,0.1817,0.3039,68.46568470258192,180.97426894674683,103.1268059656426,116.87825545357484,116.54163679085185,126.6804155595707,105.64240541925996,79.34115197734805,139.5012375896311,93.9596812075961,96.86113787850869,89.8524814210889,"Freddie Bynum",2099,425503
2019,"Ryan Cordell","CHW",247,0.3274,0.4827,0.4129,0.1558,0.2974,90.47782937744574,122.17674124719046,80.62811733016174,71.71289031569458,96.0503830741245,81.0158079543846,89.7988508653723,122.88769534760216,70.30212519261052,99.82959963087339,80.00026488144279,89.85170715055106,"Ryan Cordell",15181,641477
2013,"Kurt Suzuki","- - -",316,0.2551,0.4239,0.4297,0.2214,0.2672,86.96828966390576,58.195623261846386,83.87948372139793,72.83192908519713,81.77898727982095,105.8697631604347,82.64123219426706,118.96904238254105,46.606701645673496,111.23949730625475,95.15204226926299,89.85074185413623,"Kurt Suzuki",8259,435559
2017,"Erick Aybar","SDP",370,0.3202,0.4757,0.4413,0.1712,0.2432,84.10959919666982,73.34964463903955,79.67310539347402,64.87037059986001,85.82549401558141,96.3394311505098,116.73209754952478,81.11605963714489,65.09715580845344,111.4540492900664,67.54846358851778,89.85042052886887,"Erick Aybar",4082,430947
2021,"Victor Reyes","DET",220,0.4368,0.5432,0.3631,0.1634,0.2877,42.90471765382108,109.27863093231313,100.12891615438224,92.99851518187154,112.03290356965047,112.23698922802899,116.29718829911666,74.56607911990758,87.39620840616469,90.1495132706576,93.05803853405334,89.84818996413144,"Victor Reyes",15487,622682
2007,"Robb Quinlan","LAA",194,0.2853,0.4607,0.4539,0.174,0.2683,84.25307616835649,83.34047232795302,82.21288452163381,66.22847638596964,90.08544542276698,75.14160998182217,110.20041101391314,100.33475583157372,55.83576922872764,112.19713656996535,69.17583351560987,89.84611498791205,"Robb Quinlan",1779,425477
2009,"Tommy Everidge","OAK",97,0.2195,0.432,0.2571,0.1871,0.2632,93.60562234193789,100.66151030624626,84.9969791259137,87.20356973579386,84.4791147194299,108.94174667702936,102.16692716851476,93.33447835109445,75.99361471839259,62.58496991147088,111.24336302451805,89.843987926668,"Tommy Everidge",7596,452784
2012,"Jarrod Saltalamacchia","BOS",448,0.3163,0.4868,0.463,0.144,0.2907,105.63830108807292,161.55913400441642,110.26886961469387,148.6907125747202,90.41886137142647,109.18525196630056,68.8667510552581,134.3203160978789,168.6241122491247,114.37171465805778,114.73799426592686,89.8431587507134,"Jarrod Saltalamacchia",5557,457454
2007,"Corey Patterson","BAL",503,0.3628,0.5487,0.4576,0.1291,0.2343,48.742832489769846,77.3818835778788,91.13543608846531,76.71584910042884,96.87884757284661,81.90778082332749,100.03072145174752,108.86452109007259,55.11062935483664,113.10661956820873,82.36860391759761,89.83368374846627,"Corey Patterson",300,279913
2012,"Mat Gamel","MIL",75,0.3716,0.483,0.4545,0.1698,0.2717,64.6184211650526,104.15527609103957,84.06977511784429,66.38221079502601,97.68085293711401,138.37394913780216,80.42187443776925,102.325067895442,48.039046185676575,116.57133939937943,112.95861738374322,89.82827654050195,"Mat Gamel",4034,451143
2012,"Shelley Duncan","CLE",264,0.3045,0.4521,0.5455,0.1735,0.2594,132.0899977092047,116.37047696496849,94.15527310350593,118.73847991978307,74.35844829659756,70.86464539432427,70.33646836171641,155.44523860941376,97.62448546209495,134.7506748923918,75.15397206718177,89.82205384886322,"Shelley Duncan",3620,455167
2013,"Nick Hundley","SDP",408,0.335,0.5322,0.4624,0.1341,0.2636,79.73390694422237,126.59689129475396,97.01956757796552,108.79322061468181,93.14820627216335,93.92978661089478,94.39379666776807,111.35487109361033,122.65059495650583,120.15019831028538,93.077281238433,89.81996926444853,"Nick Hundley",3376,460026
2016,"Adam Duvall","CIN",608,0.3408,0.4975,0.4949,0.1627,0.2876,78.03738517251318,131.47440783761928,117.12352233971536,156.0146892250822,90.41567037651372,91.68275224455836,75.73276686156794,136.95913963868773,139.38532940668395,126.8246042215897,121.1620176429086,89.81526500798374,"Adam Duvall",10950,594807
2010,"Danny Worth","DET",115,0.2683,0.478,0.3125,0.1715,0.2126,61.28841968529748,64.75872728955082,87.92632517582793,70.43663036836793,92.93535598288987,116.0163845296237,107.67844096705355,83.59928720491126,73.86711861331557,78.18364047049644,101.16655891335355,89.80494771924222,"Danny Worth",198,519445
2013,"Chris Getz","KCR",237,0.2619,0.4179,0.3886,0.2308,0.2709,103.70462013283257,51.44340089781527,67.2552107111825,35.29430874824186,82.04215579614231,101.76278505301788,104.85187299593268,93.00838810891476,15.849769749565912,97.77553033259184,73.92469358405775,89.79443343474432,"Chris Getz",3388,460051
2010,"Carlos Gómez","MIL",318,0.374,0.5018,0.3644,0.1523,0.2729,60.502658204031725,122.71289001023587,86.57788660640834,72.87994683473033,103.70216953095041,88.11312667718063,109.73619247254717,94.45190642978909,74.10263714489533,93.00468291968538,62.62085953976592,89.79356626112485,"Carlos Gomez",4881,460576
2009,"Brandon Moss","PIT",424,0.2857,0.5051,0.4238,0.1378,0.2473,86.4732962950838,113.29041326256248,86.1589314639796,81.4269234798808,94.2061907944589,103.14964454496791,102.43053800632033,95.5653044067291,65.822489910546,105.17147940669483,85.95895292001028,89.7844199992248,"Brandon Moss",4467,461235
2018,"Greg Bird","NYY",311,0.2819,0.4548,0.4697,0.174,0.2815,116.2006316190925,115.09040056556094,92.66144287763696,112.40468470770155,78.1450582700175,77.70324521694633,80.33735294070149,135.85396481576683,90.03451729837941,114.36943756766276,112.51576353599131,89.78080440088782,"Greg Bird",14131,595885
2014,"Skip Schumaker","CIN",271,0.3441,0.4596,0.2921,0.1983,0.2827,84.86669644116091,92.24353986791385,77.79437341133304,52.37644695209607,93.65945753267727,96.1598007915907,125.05349390357765,69.48493109514632,43.90597659997723,74.05997409176923,61.04877680895281,89.77758998843792,"Skip Schumaker",3704,435401
2017,"Chris Owings","ARI",386,0.4037,0.5548,0.3915,0.13,0.2491,48.94979407240403,107.31411059809095,101.09028045713862,98.93250253242692,104.28813925690221,106.26531227812428,96.15834757798677,101.1738490789349,88.82060939806009,98.87052758787924,98.55431576831819,89.77597053728977,"Chris Owings",10030,572008
2015,"Jerry Sands","CLE",133,0.2932,0.4449,0.2614,0.1738,0.2953,87.97378882287643,136.6605377109188,94.43996945960433,98.22497923034949,100.48281226100461,93.87829513779914,102.32785948565424,100.64475027626396,110.63858873243429,64.32173017899856,87.28806240165456,89.74199752837963,"Jerry Sands",4016,543742
2021,"Dom Nuñez","COL",263,0.2588,0.4092,0.4855,0.1993,0.3242,140.74228793816684,155.1457499663042,94.95079116304063,122.80886108126232,87.54006380660529,87.20878055505372,75.23804241220614,136.40345860561462,107.47950160699564,120.65829545906979,114.63170160310148,89.74131877769297,"Dom Nunez",15055,624513
2017,"Billy Hamilton","CIN",633,0.2987,0.4527,0.3684,0.1775,0.2562,77.2570681600541,100.03979948038932,76.6319039259644,49.814320187119634,102.6000961953167,114.99776275010167,103.58938800663454,86.74911939331595,21.98085776777034,93.05183148142197,49.813835002052755,89.74116411551978,"Billy Hamilton",10199,571740
2007,"Vernon Wells","TOR",642,0.2681,0.4819,0.4331,0.1547,0.2387,89.10878298122863,83.01353396247345,94.97804254640373,103.17328173925195,85.72727606331925,90.58988517629842,89.63256017937238,116.71816336747753,77.15488173329906,107.05286098775832,103.08555596665204,89.73225949954582,"Vernon Wells",1326,150484
2010,"Nate McLouth","ATL",288,0.2067,0.3952,0.5285,0.1843,0.2362,129.68033072856565,107.26725695262431,78.08108977455866,87.63663010398717,73.19951934147772,85.96145701342317,92.01807379250225,116.20312592614552,77.80776946898669,134.87030672889136,94.57283612144265,89.73193707835718,"Nate McLouth",3190,434661
2013,"Kelly Shoppach","- - -",127,0.3194,0.4751,0.5,0.1554,0.3333,116.11651257619266,184.00129951918007,83.70908498781769,98.43550301484679,98.98856846323538,66.27970856724139,79.29422897263723,145.52605554844982,83.571513893556,125.8045157055808,100.54591866914507,89.72912844526807,"Kelly Shoppach",3867,431159
2017,"Ramón Torres","KCR",79,0.3291,0.4759,0.3065,0.2026,0.2765,60.11639366482142,71.33371677793392,66.01480337047,23.34491200701558,97.46685342400883,111.27416798143246,115.51052177352533,75.28425918797208,0,75.49203263612867,59.93508875035204,89.71878380739719,"Ramon Torres",14113,593527
2002,"Barry Larkin","CIN",567,0.1404,0.4674,0.3952,0.1689,0.2366,83.16061195213844,61.52030639758711,86.73213372668835,77.80667277485637,87.72403169151282,84.31107590574054,103.72763018527608,104.91236216110926,38.380549389966,92.64169476387275,85.75943354026708,89.71178324648197,"Barry Larkin",335,117501
2017,"Jason Kipnis","CLE",373,0.2929,0.4575,0.3971,0.183,0.2742,89.12698631983845,89.39026293298448,96.23416511216266,104.54259342964328,85.88164606716873,96.73198847289352,83.85208225016848,121.01247584738432,73.30270851696584,97.81243253626232,93.35477669158159,89.7082695421792,"Jason Kipnis",9776,543401
2021,"Miguel Andujar","NYY",162,0.4282,0.5527,0.3465,0.1375,0.2362,50.98245757483162,75.55065834678928,92.15477432858683,76.49228521452636,93.53396396065044,80.5985308149751,124.34336660252396,82.86983830731629,112.94279182580458,86.02746753336984,85.66827307144648,89.70506275939897,"Miguel Andujar",15878,609280
2019,"Chad Pinder","OAK",370,0.3165,0.5162,0.3658,0.1389,0.2589,63.57901593757429,104.02011928102719,94.62142704146262,94.41822539477029,95.12487515832805,102.78880640379874,115.59688746349497,80.31272158117632,113.15294486744023,88.43125401432046,109.84389383197413,89.70212817406794,"Chad Pinder",15191,640461
2020,"Tyler Heineman","SFG",50,0.2766,0.4444,0.4474,0.1667,0.2389,86.28462402318834,51.93276433667977,50.873358133704016,13.624750737935749,75.8491975478957,69.57193296823473,63.68799359327389,162.64613402467808,0,110.00096187419024,31.005075072765514,89.70163408990386,"Tyler Heineman",13897,623168
