player_name,MLBAMID,Season,BIP,xHR,xBACON,xSLGCON,EV81,EV96,best_speed,hard_hit_rate
"Alvarez, Pedro",476883,2016,234,19.710742188987023,0.3588405642310221,0.6235398377001645,104.7,111.376,101.18876404494382,0.3753501400560224
"DeJong, Paul",657557,2017,275,19.684226011145817,0.3806418048082428,0.607989467517285,98.44800000000001,105.384,94.74741035856574,0.2644135188866799
"Canha, Mark",592192,2018,261,19.612912855278534,0.3383347788741776,0.5743735695611155,97.1,104.7,94.36652719665273,0.23799582463465555
"Davidson, Matt",571602,2018,267,19.525376291790028,0.36995202240059744,0.6069348976438637,99.1,108.924,96.18104838709678,0.26262626262626265
"Adams, Matt",571431,2019,194,19.522008534391976,0.36169216188016473,0.6819020814075268,101.24000000000001,107.78,97.73058823529412,0.31378299120234604
"Rizzo, Anthony",519203,2018,471,19.51639456285509,0.3439996991051468,0.4853537139388866,100.5,108.7,97.99692307692308,0.31241997439180536
"Lind, Adam",452252,2016,308,19.506456357617097,0.34256978495637647,0.5463017008550672,101.1,107.84,98.4573275862069,0.33047210300429186
"Moss, Brandon",461235,2017,224,19.41966883114143,0.3428592003115877,0.6237674034387193,99.78099999999999,108.988,96.08407960199006,0.26119402985074625
"Tellez, Rowdy",642133,2019,257,19.392640580102352,0.3628691043038871,0.6103785770214931,99.849,109.65199999999999,97.21720930232559,0.27209302325581397
"Pham, Tommy",502054,2017,322,19.372758838777493,0.37057679404088106,0.5628035150023718,101.58099999999999,108.78399999999999,98.35418326693227,0.31673306772908366
"Bour, Justin",571506,2018,287,19.33858715267679,0.3297213330164792,0.5431599011642781,98.5,108.9,95.7148,0.25748502994011974
"Gennett, Scooter",571697,2018,435,19.335893933597628,0.3261469716741436,0.4710016515905311,96.1,102.372,93.75666666666666,0.21328224776500637
"Longoria, Evan",446334,2018,380,19.33206734788426,0.32532626368276973,0.4923093066418446,97.644,104.404,94.83782051282051,0.2528
"Gurriel Jr., Lourdes",666971,2019,231,19.32270827039337,0.3400509467900799,0.6054471874133436,99.482,106.424,97.27055555555556,0.31215469613259667
"Dahl, David",621311,2019,271,19.31698557195007,0.37206476014382395,0.6029445704780055,96.7,104.41999999999999,95.23549783549784,0.2559652928416486
"Altherr, Aaron",571437,2017,266,19.294119362041194,0.3509968167794098,0.5815810096880311,101.5,109.032,98.46442307692308,0.3133971291866029
"Castro, Starlin",516770,2016,454,19.20390870186675,0.32583593546927264,0.46145074663164476,97.70800000000001,106.58399999999999,95.57065868263473,0.24813153961136025
"Pinder, Chad",640461,2018,202,19.138541686745118,0.38515704513831744,0.6842316070951096,100.9,107.1,97.48722222222223,0.29916897506925205
"Braun, Ryan",460075,2019,352,19.13755599169876,0.35801579807461664,0.5359094891035221,101.40200000000002,107.6,98.69592592592592,0.3278084714548803
"Correa, Carlos",621043,2019,199,19.09353925548687,0.39849650183570895,0.7030192379889978,101.7,109.024,97.71728395061729,0.30246913580246915
"Beltrán, Carlos",136860,2016,440,19.08791234998126,0.33032472162105314,0.47479202593558745,100.697,107.2,98.24213836477988,0.31974921630094044
"Posey, Buster",457763,2016,447,19.06836272614327,0.3336681017622985,0.47593073833293376,99.3,105.6,97.3624633431085,0.3206442166910688
"Dixon, Brandon",641525,2019,255,19.03749927519388,0.3540873551193406,0.5951273085330464,98.53200000000001,106.368,95.28807339449541,0.2631578947368421
"Taylor, Chris",621035,2018,344,19.03014514580278,0.36867084213380896,0.5504091823950452,97.5,105.47200000000001,94.56967741935483,0.24516129032258063
"Pujols, Albert",405395,2019,424,19.026580659322434,0.3075641346510548,0.4509310716105566,98.744,106.31199999999998,96.37371794871795,0.2848
"Saunders, Michael",459431,2016,330,19.015665216096178,0.3482536968831537,0.5390346675780792,99.5,106.076,96.84620938628159,0.30685920577617326
"Braun, Ryan",460075,2018,313,18.99063843298626,0.35910122007014045,0.555347855919031,101.986,108.876,99.25573122529644,0.34714003944773175
"Kinsler, Ian",435079,2016,482,18.98140219068426,0.3297586490813627,0.45877385620823913,97.6,102.3,95.04373333333334,0.249667994687915
"Urshela, Gio",570482,2019,351,18.977111523114587,0.3678941184626972,0.5460132496432655,99.1,106.92,96.50769230769231,0.27684563758389263
"Bautista, José",430832,2017,399,18.94683984035206,0.29741856187070254,0.4503212221021768,98.205,108.18,95.26045197740113,0.24504249291784702
"Gattis, Evan",594828,2018,301,18.914360169770287,0.29974295657694316,0.49835462954802756,98.23400000000001,105.644,95.968093385214,0.26407766990291265
"Dozier, Brian",572821,2019,311,18.87401151150697,0.33778562157533143,0.5315988022241772,98.109,103.744,95.91836734693878,0.2673469387755102
"Belt, Brandon",474832,2017,255,18.869884552186512,0.35204945533883336,0.5950324199328464,98.6,105.10799999999999,95.28403361344537,0.2721518987341772
"Healy, Ryon",592387,2017,412,18.852501596385824,0.3434336434408923,0.49548808352318735,99.7,106.69200000000001,96.90732484076433,0.2945859872611465
"Suárez, Eugenio",553993,2016,399,18.84967124880452,0.32595867275833423,0.47985336629523506,96.648,104.068,94.1171052631579,0.21839080459770116
"Happ, Ian",664023,2018,216,18.827631953651277,0.3806491102505889,0.6570867768747651,99.266,106.956,94.98,0.2532299741602067
"Voit, Luke",572228,2020,158,18.81939745626336,0.39730778257778837,0.7621353428941534,98.2,107.2,96.45,0.2682926829268293
"Bell, Josh",605137,2017,420,18.812409923800907,0.32615956669185486,0.471105216825601,98.3,106.30799999999999,95.04792899408284,0.23703703703703705
"Adams, Matt",571431,2018,223,18.811764819083628,0.33114749270871346,0.5992678927731329,100.298,106.856,96.3181347150259,0.28940568475452194
"Kinsler, Ian",435079,2017,440,18.785718464227582,0.30674770828653974,0.44529492427586936,96.224,102.184,93.84685714285715,0.225531914893617
"Rizzo, Anthony",519203,2019,423,18.76736124847554,0.36201839060984975,0.5131504942869416,100.047,110.2,97.08168604651162,0.2747093023255814
"Freeman, Freddie",518692,2020,176,18.747397933410895,0.4258265444739002,0.7645706103751764,99.4,106,97.04597701149426,0.30857142857142855
"Bell, Josh",605137,2018,383,18.728905757929798,0.33960824285684926,0.498466613482086,99.50800000000001,108.756,97.36509433962264,0.28346456692913385
"Duvall, Adam",594807,2018,254,18.672135949474054,0.31292960595882197,0.5414156306976964,98.34700000000001,106.304,95.67868852459016,0.26844262295081966
"Pham, Tommy",502054,2019,440,18.621633503086425,0.3426622737728229,0.4825423983217601,101.49600000000001,107.9,98.34437689969604,0.3201820940819423
"Moreland, Mitch",519048,2019,226,18.618446679883125,0.356207330564379,0.6195962302905692,99.8,108.256,97.15549738219896,0.3023255813953488
"Souza Jr., Steven",519306,2016,254,18.604471881580224,0.3571308627078405,0.5875340787926119,99.34800000000001,107.856,96.41605504587156,0.2654462242562929
"Upton, B.J.",425834,2016,327,18.58968554074751,0.3316042227898397,0.5141218074395957,98.018,105,95.82081632653062,0.27346938775510204
"Seager, Kyle",572122,2018,433,18.57797590170932,0.3219329546759949,0.46966541288237146,97.9,104.3,95.74520547945205,0.27808219178082194
"Espinosa, Danny",457787,2016,318,18.5194067338853,0.29495360730684494,0.4816455766038188,99.8,107.1,97.22459677419354,0.2845691382765531
"Gyorko, Jedd",576397,2017,311,18.5139581891035,0.3253562481193489,0.5171680762092552,96.7,103.6,93.96091954022988,0.2254335260115607
"Austin, Tyler",592122,2018,144,18.49431679391515,0.3838636813909236,0.7790273669398018,100.4,110.044,95.68931297709923,0.2641509433962264
"McCann, James",543510,2019,302,18.426299461406312,0.38195795396000565,0.581385770050292,98.2,106.3,95.46029962546817,0.26256983240223464
"Taylor, Chris",621035,2017,363,18.37702819843408,0.3681875953486718,0.5351579559605265,97.043,105.288,94.29635761589404,0.23509933774834438
"Trout, Mike",545361,2020,144,18.374892572951293,0.41175054106861353,0.8071515406321685,101.34400000000001,108.452,99.30458015267176,0.34980988593155893
"Lowe, Brandon",664040,2019,182,18.32023977074555,0.3815459677286556,0.7070992592636756,100.4,106.39999999999999,97.23248407643312,0.2974683544303797
"Adams, Matt",571431,2017,247,18.31596376961134,0.38003698700797645,0.6212550391887961,99.726,106.908,96.49905660377358,0.2759433962264151
"Rodríguez, Sean",446481,2016,185,18.302995351613298,0.37075608606525773,0.6790226720413276,101.171,108.06,97.68120805369128,0.2785234899328859
"Rupp, Cameron",519237,2016,273,18.295816756281436,0.35558667490958157,0.5722755152792537,102.515,109.276,99.34158415841584,0.34405940594059403
"Seager, Kyle",572122,2019,305,18.29016804954975,0.32692059828426506,0.5285660515223299,97.668,103.2,95.30684410646388,0.2589792060491493
"Kepler, Max",596146,2018,419,18.224053338138837,0.28468184270018043,0.43262550499129176,99.03600000000002,107.176,97.22611275964391,0.29013254786450665
"Anderson, Brian",605119,2018,448,18.210345335339177,0.35344983394523816,0.48763459741047127,99.9,106,96.7656914893617,0.2883845126835781
"Pillar, Kevin",607680,2019,526,18.20985971133362,0.30923625289952955,0.4216284953832197,97.7,105.39599999999999,94.4478672985782,0.22419928825622776
"Myers, Wil",571976,2019,261,18.195713561375946,0.37136023127299045,0.592668316605283,100.5,108.212,97.06822033898305,0.2854122621564482
"Ahmed, Nick",605113,2019,455,18.162029034423668,0.31790105403006935,0.4524467767962157,96.84400000000001,103.5,94.35013774104684,0.2289655172413793
"Holliday, Matt",407812,2016,299,18.145529790630334,0.33406958924014635,0.529339483513339,103.29700000000001,109.852,100.54363636363637,0.3607305936073059
"Profar, Jurickson",595777,2019,377,18.133324480413314,0.29525923618579913,0.45235956899199614,96.8,104.756,94.19832775919733,0.23469387755102042
"Brantley, Michael",488726,2019,498,18.10054691098485,0.32928906029546595,0.4535163394212484,99.52000000000001,104.92,96.76777777777778,0.2912621359223301
"Joseph, Tommy",571830,2016,244,18.079842676937254,0.3412761974032037,0.5758747136033154,100.5,107.94,97.25252525252525,0.29545454545454547
"Molina, Yadier",425877,2018,387,18.068643432669607,0.3473134908875696,0.5000055042984828,95.7,102.2,93.92225352112676,0.21378340365682139
"Franco, Maikel",596748,2017,474,18.062578202406232,0.3100215592117045,0.4332504854285232,100.2,108.9,97.50053908355795,0.28763440860215056
"Harper, Bryce",547180,2020,150,18.05233361539746,0.3866394282163431,0.762127946498437,102.1,108.95599999999999,98.96408450704226,0.3263157894736842
"Valencia, Danny",502143,2016,351,18.05198291744017,0.37261074265674754,0.5379520159603123,102.5,107.75999999999999,98.42941176470588,0.3131115459882583
"Contreras, Willson",575929,2019,256,17.994656407463474,0.33923770310047985,0.56261456524003,100.91,109.5,96.72705314009661,0.29310344827586204
"McMahon, Ryan",641857,2019,319,17.96817335158428,0.3706844393368285,0.55323597709505,100.29599999999999,107.668,97.04229390681003,0.2826475849731664
"Altuve, Jose",514888,2018,430,17.959411183663914,0.34450864303954554,0.4817279509698122,97.4,104.6,95.23079268292683,0.2480974124809741
"Báez, Javier",595879,2017,321,17.949063578089824,0.34354562195550326,0.5206397786569575,99.258,107.228,96.21680327868853,0.26429980276134124
"Castillo, Welington",456078,2017,235,17.946192752268345,0.39086455209205484,0.633059192395694,100,105.792,97.11648936170212,0.3129973474801061
"Jones, Adam",430945,2019,386,17.90463938157971,0.3261009996703831,0.4752611180737663,96.75600000000001,104.648,93.91128526645768,0.22065727699530516
"Mauer, Joe",408045,2016,385,17.8374747580519,0.36071935218650025,0.5100650018118291,98.931,103.396,97.02028985507246,0.3242753623188406
"Ohtani, Shohei",660271,2019,278,17.81253162174063,0.39237766250425266,0.5999045764203947,100.7,109.236,98.45646551724138,0.30735930735930733
"Turner, Trea",607208,2019,409,17.79572501271015,0.34778677482695336,0.49170379839597306,100.374,107.6,97.81865443425076,0.29923664122137406
"Schoop, Jonathan",570731,2019,316,17.78494115604638,0.3418173519341876,0.5206966681450778,100.492,109.636,96.26447876447877,0.27852998065764023
"Hiura, Keston",669374,2019,200,17.76789546972019,0.39512290764949287,0.6798442943549605,102,108.204,98.70802469135802,0.3353846153846154
"McCann, James",543510,2016,227,17.73484315456252,0.3149885993885771,0.5581090743660612,98.74600000000001,106.172,95.09781420765027,0.25885558583106266
"Escobar, Eduardo",500871,2017,336,17.72696327096086,0.29444473913775127,0.46338128538330847,95.926,104.216,92.67317073170732,0.20865533230293662
"Teixeira, Mark",407893,2016,277,17.713060941773943,0.3089315894476747,0.5125717129771704,98.2,106.2,96.30972222222222,0.29069767441860467
"Seager, Corey",608369,2020,173,17.712863690559043,0.40550422634810984,0.7297988959667883,101.75500000000001,109.644,99.52534246575343,0.363013698630137
"Morrison, Logan",489149,2018,229,17.688492262861125,0.32741979879070904,0.5738395379995092,98.85400000000001,108.296,95.85502392344497,0.27751196172248804
"Perez, Salvador",521692,2016,386,17.684276374485822,0.30716681700692045,0.4542136348173743,99.4,106.8,96.90031347962382,0.29107981220657275
"Castro, Starlin",516770,2018,461,17.677796321489474,0.34366555770943974,0.4727212953299557,98.33800000000001,105.9,95.69542857142856,0.2542857142857143
"Pinder, Chad",640461,2017,188,17.677348033257076,0.3845798166870001,0.6802260662366025,99.94900000000001,107.05199999999998,96.03214285714286,0.27575757575757576
"Holliday, Matt",407812,2017,251,17.664836448524927,0.3452037833658867,0.5668964504900514,100.83500000000001,109.05999999999999,96.59724770642202,0.27522935779816515
"Lowrie, Jed",476704,2017,447,17.65226845526784,0.3462862090032623,0.4827064344355073,96.9,102.58399999999997,94.4047146401985,0.2403486924034869
"Gordon, Alex",460086,2019,459,17.650518529202326,0.32144796312989543,0.4503680461614313,98.3,104.76399999999998,96.00405797101449,0.27705627705627706
"Tatis Jr., Fernando",665487,2020,163,17.618325099381334,0.4143289390400029,0.7530535238828973,103.947,110.804,101.36319444444445,0.3993055555555556
"Galvis, Freddy",520471,2019,410,17.56153796204727,0.32004817550456743,0.46358195149965464,97.2,102.1,94.33529411764705,0.24193548387096775
"Sánchez, Gary",596142,2016,144,17.556932877362307,0.42097551988990745,0.7988566452674781,102.206,110.792,100.36371681415929,0.36123348017621143
"Pujols, Albert",405395,2018,390,17.531074633290434,0.33465217545013637,0.4833895707618203,100.3,107.2,98.00924092409241,0.32781456953642385
"Granderson, Curtis",434158,2017,309,17.52483913218035,0.2910674931089662,0.484369280975746,98.81800000000001,104.288,96.16037037037037,0.2833333333333333
"Desmond, Ian",435622,2018,393,17.511040410228283,0.3006968432486427,0.44870567128763233,100.173,106.70399999999998,97.25993690851735,0.31230283911671924
"Smith, Seth",452234,2016,287,17.50139493981206,0.34400305585799423,0.5415596068965146,99.69200000000001,106.272,97.11666666666666,0.3002309468822171
"Calhoun, Kole",594777,2017,413,17.485795235377854,0.3232027056805122,0.46335629817434504,97.78599999999999,105,94.80685714285714,0.24752475247524752
"Hernández, Enrique",571771,2018,315,17.478893856017876,0.33208019224195073,0.5099079407269241,98.9,106.5,96.25846774193549,0.27655310621242485
"González, Adrián",408236,2016,446,17.396427979804802,0.3500542109748641,0.4820052215335633,96.8,103.376,95.30088235294117,0.2565982404692082
"Davis, Chris",448801,2018,272,17.371153505631444,0.31672476717572223,0.5258194601156316,97.89,106.1,94.9375,0.2545824847250509
"Chirinos, Robinson",455139,2017,170,17.327269056531115,0.34580132773913,0.6581108532773795,99.17,105.67999999999998,95.87902097902098,0.28321678321678323
"Olson, Matt",621566,2017,121,17.290764534692137,0.3782454481529272,0.8237335949732504,101.463,109.2,99.38482142857143,0.36160714285714285
"Benintendi, Andrew",643217,2017,456,17.283394596100358,0.32771949683164914,0.45572321550101985,97.3,105.136,94.77956403269755,0.22776280323450135
"Goodrum, Niko",592348,2018,301,17.280691715759545,0.3429015212819178,0.5326027061677818,96.79199999999999,104.872,94.1406015037594,0.23639774859287055
"Kipnis, Jason",543401,2018,397,17.251575941399054,0.2981126632515613,0.4464642944026745,96.1,102.3,93.38151515151515,0.22272727272727272
"McNeil, Jeff",643446,2019,433,17.20074557104127,0.3360892573165047,0.4748964730261184,96.7,102.49199999999999,94.62886597938144,0.2365038560411311
"Turner, Trea",607208,2018,502,17.066905522367186,0.33700869159042035,0.4498619055808219,99.1,106,96.27219512195121,0.27858880778588807
"Devers, Rafael",646240,2018,303,17.038889545468447,0.3144722540827127,0.4959373774859911,102.459,110.244,98.19,0.3
"Mazara, Nomar",608577,2016,404,17.002860365912937,0.3215927394351341,0.4587789897966788,98.44800000000001,106.8,96.01778523489932,0.2561576354679803
"Merrifield, Whit",593160,2018,504,16.983018444026413,0.33803630232559667,0.4536231550920224,96.1,101.9,93.84168618266979,0.2207943925233645
"Villanueva, Christian",570799,2018,234,16.98214986413018,0.3444961851172181,0.5715431223561498,95.346,104.90799999999999,93.01785714285714,0.19700214132762311
"Kang, Jung Ho",628356,2016,224,16.944954386100196,0.34571548642010647,0.5858112161802248,100.545,108.02,97.51907514450868,0.28901734104046245
"Votto, Joey",458015,2018,379,16.94396762866474,0.3683409095891705,0.5208064928502805,95.98400000000001,102.5,93.9993993993994,0.21954887218045113
"Fowler, Dexter",451594,2019,344,16.931938022158306,0.3324611891808292,0.49765591463205894,94.8,103.112,91.99108910891088,0.18729096989966554
"Crawford, Brandon",543063,2017,403,16.913781504454445,0.31754942603378095,0.4565795452441204,96.81700000000001,103.6,93.90505952380953,0.23252279635258358
"Abreu, José",547989,2020,182,16.89922160036044,0.41250016496889036,0.7046417359049661,102.6,109.008,99.32283950617284,0.3395061728395062
"Story, Trevor",596115,2017,289,16.89532086225179,0.3248878532221418,0.5140362779077015,97.63900000000001,106.7,94.82132867132867,0.23344947735191637
"Reynolds, Bryan",668804,2019,368,16.86354329752116,0.37994903712451167,0.5318236997215686,99.5,105.836,96.78918918918919,0.28716216216216217
"Candelario, Jeimer",600869,2018,351,16.84182645386842,0.2916642994629193,0.44781360506667656,96.89400000000002,106.01199999999999,93.97359050445104,0.22962962962962963
"Robles, Victor",645302,2019,410,16.815499342248504,0.30753794884956553,0.4393682951048574,93.8,103.856,91.02196531791907,0.17151162790697674
"Duvall, Adam",594807,2020,136,16.7359959819694,0.33481622772481334,0.7147937340688452,99.404,108.232,96.97107438016529,0.2839506172839506
"Betts, Mookie",605141,2017,534,16.712502637341398,0.3222616035177299,0.42648670068245026,99.4,107.05199999999999,97.28590785907859,0.3062330623306233
"Joseph, Tommy",571830,2017,356,16.682614680616833,0.3411894188866835,0.4925269130190155,101.27100000000002,107.712,97.62074829931973,0.29264214046822745
"Martínez, José",500874,2017,214,16.670190026957886,0.4208036813401904,0.6678924673680693,100.6,107.24,97.85759493670886,0.3227848101265823
"Wieters, Matt",446308,2016,327,16.636257530820977,0.32315888997190134,0.49167606120139157,97.3,104.1,95.0484375,0.25
"Merrifield, Whit",593160,2019,554,16.614469660513517,0.33831158656537,0.4419790329179213,95.5,102.08399999999999,93.49795918367347,0.20454545454545456
"Dickerson, Corey",572816,2018,406,16.573525137449447,0.3479530398441155,0.4831114071118027,95.849,105.16799999999999,93.88082191780822,0.20821917808219179
"Kemp, Matt",461314,2017,329,16.53580188786952,0.36679006249878815,0.5311364373128601,99.348,105.7,95.65669291338583,0.2732673267326733
"Broxton, Keon",542979,2017,232,16.475237116124514,0.3602986432991296,0.5886271314800718,96.38100000000001,105.988,93.70696517412935,0.22885572139303484
"Cron, C.J.",543068,2016,322,16.45001925466032,0.3589571499329361,0.5275397807378619,99.03399999999999,110.044,97.07392996108949,0.2737864077669903
"Anderson, Tim",641313,2019,389,16.373959361963653,0.37038165553302954,0.5134487371347688,97.186,104.1,95.42211221122112,0.25205930807248766
"Taylor, Michael A.",572191,2017,251,16.329367365089045,0.35935393958519474,0.5681251028186317,99.858,106.128,96.22536585365853,0.275609756097561
"Villar, Jonathan",542340,2018,316,16.260953233969584,0.33224020989853414,0.4969405086551141,97.79500000000002,104.64,94.31696113074204,0.2420494699646643
"Murphy, Tom",608596,2019,173,16.25712386423413,0.3389378394662386,0.6299703428306733,100.315,106.14,97.4006329113924,0.31645569620253167
"Mazara, Nomar",608577,2017,409,16.20788932166246,0.3137085795916861,0.44520192064029823,99.89000000000001,110.21999999999998,97.84117647058824,0.29411764705882354
"Polanco, Gregory",570256,2016,397,16.180526988136982,0.33963762710964124,0.4790877578494704,100.4,108.5,97.93099041533546,0.31150159744408945
"Cespedes, Yoenis",493316,2017,221,16.15509307651035,0.35911389901850593,0.588119253923233,101,109.31199999999998,97.79554455445545,0.3125
"Frazier, Todd",453943,2019,336,16.144858894710918,0.3260987230155262,0.4797232305252147,98.834,105.988,96.37782101167315,0.29320388349514565
"Bonifacio, Jorge",593528,2017,257,16.11913786391446,0.3734020823576571,0.5714240300140889,97.8,105.576,94.02909836065574,0.23061224489795917
"Moran, Colin",592567,2019,348,16.101358213840747,0.35619617521163377,0.5105809430375561,97.4,105.104,94.84912891986063,0.24
"Ramírez, José",608070,2017,488,16.092723645828244,0.34133549664001606,0.45860295253694255,98.4,104.684,95.46826196473552,0.2506297229219144
"Bautista, José",430832,2016,321,16.082058393728893,0.328442106284912,0.4902632588796833,103.6,109.89599999999999,100.00573770491803,0.35173824130879344
"Longoria, Evan",446334,2017,489,16.069605694767493,0.3035911426218588,0.41541807524654195,96.7,103.356,93.84074074074074,0.23425692695214106
"Cooper, Garrett",643265,2019,272,16.06901728303976,0.3793341802597484,0.5709738729258551,99.4,107.8,95.60454545454546,0.25925925925925924
"Puig, Yasiel",624577,2018,304,16.05629661854288,0.3395660650842872,0.509817605891318,101.986,109.688,97.31468253968254,0.27976190476190477
"Frazier, Todd",453943,2018,287,16.011219787151454,0.3003338082111035,0.479731455396589,99.81,107.13999999999999,96.14229249011858,0.2583170254403131
"Nieuwenhuis, Kirk",543590,2016,187,16.00237372781496,0.34176535872408853,0.611700608557532,99.93700000000001,106.76,97.7179856115108,0.29856115107913667
"Dozier, Hunter",641531,2018,253,15.97917863019947,0.3592935104416352,0.563271687030204,98.602,108.116,96.20331753554503,0.26540284360189575
"Valbuena, Luis",472528,2017,238,15.973754699579544,0.28871735028859946,0.5062554793413783,96.7,103.944,94.6555,0.23373493975903614
"Jiménez, Eloy",650391,2020,157,15.95839550408552,0.41476134930968667,0.7384055816662912,101.694,108.1,98.42116788321168,0.32727272727272727
"Hernández, Enrique",571771,2019,318,15.889092954656341,0.32029572989990784,0.4799533255051452,98.4,106.44800000000001,96.29692307692308,0.26577437858508607
"Gennett, Scooter",571697,2017,342,15.875879655101699,0.3348793125934681,0.4899351804579612,97.13300000000001,103.256,94.22222222222223,0.24579124579124578
"Schebler, Scott",594988,2018,263,15.873364316616271,0.3496092134053525,0.5471160176535151,98.79,107.94,96.08775510204082,0.2606924643584521
"Smoak, Justin",475253,2016,182,15.870269744152777,0.3870545197278261,0.6678017963765943,99.80099999999999,106.4,97.04844720496894,0.2826086956521739
"Gutierrez, Franklin",429711,2016,159,15.863687159955528,0.38996225815565094,0.7021229182889289,102.565,107.288,99.52063492063492,0.3464566929133858
"Beltré, Adrián",134181,2018,339,15.839999264247172,0.3520866011140269,0.5059904915570362,97.41600000000001,103.51199999999999,95.17276119402985,0.2532588454376164
"Riley, Austin",663586,2019,167,15.831047612889153,0.38491847976473365,0.6845003637850207,100,107.1,96.85103448275862,0.30103806228373703
"Pujols, Albert",405395,2017,484,15.828084467263663,0.3209915167694403,0.4304359543930135,99.973,106.768,97.52534059945503,0.3119891008174387
"Bryant, Kris",592178,2018,274,15.807959089942443,0.35535142232874667,0.5404533167600994,96.87100000000001,105.1,94.08571428571429,0.22560975609756098
"Andrus, Elvis",462101,2017,523,15.802711159551546,0.32027734318938655,0.4231869712938417,96.95600000000002,104.2,94.60416666666667,0.23552123552123552
"Núñez, Eduardo",456488,2016,441,15.784219615707066,0.31915145664573,0.4363215333468826,99.319,106.50399999999999,96.4962962962963,0.28285714285714286
"Crawford, Brandon",543063,2019,385,15.742613574071488,0.32179096039481364,0.4576882510059384,96.13499999999999,103.24000000000001,93.39049079754601,0.2248427672955975
"Mondesi, Adalberto",609275,2018,193,15.730852822851922,0.35173374381027345,0.6161132779502235,99.11,105.75999999999999,95.6741935483871,0.2508038585209003
"Castro, Jason",488771,2019,150,15.728838522886253,0.3980267707103243,0.7301197642035873,100.85200000000002,108,97.80799999999999,0.3092369477911647
"McCann, Brian",435263,2016,323,15.72509914236121,0.3172370179761028,0.4794686183601386,97.716,104.22399999999999,95.92462686567164,0.2756052141527002
"Turner, Justin",457759,2018,307,15.7244744830299,0.3571670984588442,0.5271831843482309,96.6,102.696,94.24372623574145,0.23908918406072105
"Kelly, Carson",608348,2019,235,15.712151006433237,0.3472777360198187,0.5627483555970412,98.8,104.4,95.11139896373057,0.266839378238342
"Drury, Brandon",592273,2019,306,15.678998490422085,0.3292349338599213,0.4953683484161403,99.4,106.84,95.3793388429752,0.2603305785123967
"Hernández, Teoscar",606192,2020,126,15.670301635727121,0.43600325747614815,0.8224615520661774,102.815,110.8,99.69907407407408,0.3333333333333333
"Freese, David",501896,2018,206,15.652860854757328,0.40835341897785205,0.6519217577686586,100.36800000000001,106,97.40240963855422,0.3183183183183183
"Fowler, Dexter",451594,2017,302,15.65226492722803,0.35947968359937926,0.5333488922889226,97.567,105.23199999999999,95.15060240963855,0.25393700787401574
"Williams, Nick",608384,2018,278,15.625664096922671,0.3517175452338143,0.5338840369217253,97.289,106.348,94.88974358974359,0.251063829787234
"Murphy, Daniel",502517,2017,445,15.60985391856078,0.3436926354539026,0.46763464135574656,98.81,104.56,96.86769662921348,0.30942334739803096
"Pence, Hunter",452254,2019,214,15.548869107800499,0.36798036766073133,0.5970362550133603,100.75,109.5,97.93068181818182,0.2849002849002849
"Zimmerman, Ryan",475582,2018,224,15.524655707397375,0.3587199010320806,0.5808412223872992,102.39400000000002,107.9,99.65917159763313,0.3757396449704142
"Myers, Wil",571976,2020,140,15.452117247451364,0.4112263043344553,0.760626557238569,100.18,106.28,97.53304347826086,0.29004329004329005
"Nimmo, Brandon",607043,2018,277,15.44194836525233,0.35280656194926274,0.5377484946796595,98.8,106.1,96.37131474103586,0.2837573385518591
"Duda, Lucas",446263,2018,218,15.42057465426393,0.3619967638429494,0.5919119432059923,98.9,107.612,96.20604395604396,0.26287262872628725
"Crawford, Brandon",543063,2016,403,15.387817224173189,0.31322305370815484,0.44352521544444934,97.768,104.5,95.7584126984127,0.2655007949125596
"Rasmus, Colby",458675,2016,242,15.338992503147502,0.3148462735520568,0.5197513965261238,100.10799999999999,106.4,97.14,0.3089430894308943
"Chirinos, Robinson",455139,2019,241,15.294735200147388,0.33634976524071325,0.5393475815617165,97.653,104.5,94.4207729468599,0.2560386473429952
"Park, ByungHo",666560,2016,132,15.288578150594079,0.3576106455187652,0.7165333771769886,101.2,108.512,98.59433962264151,0.330188679245283
"Ramos, Wilson",467092,2018,279,15.269595488531184,0.36479083597609996,0.5440844608259533,100.784,106.944,98.58706896551725,0.33763440860215055
"Odor, Rougned",596059,2018,332,15.257578781234214,0.3105883710717513,0.4617533642524691,99.7,108.6,96.93623693379791,0.2760416666666667
"Brinson, Lewis",621446,2018,251,15.25411562890693,0.32303768432925484,0.514078319192781,98.4,107.39200000000001,96.35405405405406,0.26292134831460673
"Jones, Adam",430945,2018,470,15.24755186059765,0.31484295030451437,0.42449061065440613,98.3,104.404,95.67430939226519,0.25655172413793104
"Zimmerman, Ryan",475582,2016,315,15.247107837306768,0.33749810693164667,0.49723321591024905,102.688,109.82399999999998,100.10758928571428,0.34966592427616927
"Drury, Brandon",592273,2016,349,15.240751143410145,0.33944382820075597,0.4795824560191238,99.862,107.3,96.94780876494023,0.2962226640159046
"Soto, Juan",665742,2020,126,15.233077492803428,0.40823760419152677,0.7872309844945123,102.68,109.3,99.91142857142857,0.3412322274881517
"Gurriel, Yuli",493329,2019,493,15.230456294823963,0.32736539650017976,0.4311596423685173,99.1,105.5,96.57906336088155,0.2865013774104683
"Thames, Eric",519346,2018,144,15.224681360331221,0.3378697503552151,0.6686420697841031,98.613,106.3,95.84744525547445,0.2591240875912409
